"video","year","depth","habitat","treatment","genus_species","size_class","passing_time_sec","feeding_time_sec","investigating_time_sec","circling_time_sec","bout","bite","total_time_shark_present_frame","n_frame_total"
"ASH059","2016",30,"near reef","absent","Gymnocranius grandoculis","50-100",11.2,0,0,0,0,0,0,2
"ASH059","2016",30,"near reef","absent","Lethrinus rubrioperculatus","<50",2.4,0,0,0,0,0,0,2
"ASH059","2016",30,"near reef","absent","Lethrinus rubrioperculatus","<50",3.6,0,0,0,0,0,0,2
"ASH059","2016",30,"near reef","absent","Gymnocranius grandoculis","50-100",12.8,0,0,0,0,0,0,2
"ASH059","2016",30,"near reef","absent","Lethrinus rubrioperculatus","<50",8.2,0,0,0,0,0,0,1
"ASH059","2016",30,"near reef","absent","Lethrinus rubrioperculatus","<50",9.4,0,0,0,0,0,0,1
"ASH059","2016",30,"near reef","absent","Lethrinus rubrioperculatus","<50",5.8,0,0,0,0,0,0,1
"ASH059","2016",30,"near reef","absent","Lethrinus rubrioperculatus","<50",5.6,0,0,0,0,0,0,1
"ASH059","2016",30,"near reef","absent","Gymnocranius grandoculis","50-100",8.6,0,0,0,0,0,0,5
"ASH059","2016",30,"near reef","absent","Gymnocranius grandoculis","50-100",3.4,0,0,0,0,0,0,5
"ASH059","2016",30,"near reef","absent","Lethrinus rubrioperculatus","<50",4.2,0,0,0,0,0,0,5
"ASH059","2016",30,"near reef","absent","Lethrinus rubrioperculatus","<50",3.8,0,0,0,0,0,0,5
"ASH059","2016",30,"near reef","absent","Lethrinus rubrioperculatus","<50",1.6,0,0,0,0,0,0,5
"ASH055","2016",25,"near reef","absent","Carangoides orthogrammus","50-100",4,0,0,15.2,0,0,0,2
"ASH055","2016",25,"near reef","absent","Carangoides orthogrammus","50-100",2.2,0,0,0,0,0,0,2
"ASH055","2016",25,"near reef","absent","Lethrinus semicinctus","<50",17,7,0,0,9,9,0,12
"ASH055","2016",25,"near reef","absent","Lethrinus semicinctus","<50",1,2.8,14.8,0,0,0,0,12
"ASH055","2016",25,"near reef","absent","Lethrinus semicinctus","<50",1.4,0,1.8,0,0,0,0,7
"ASH055","2016",25,"near reef","absent","Lethrinus semicinctus","<50",1.2,2,41,0,0,0,0,21
"ASH055","2016",25,"near reef","absent","Lethrinus semicinctus","<50",1.2,0,1.4,0,0,0,0,7
"ASH055","2016",25,"near reef","absent","Lethrinus semicinctus","<50",3.4,0,1.2,0,0,0,0,7
"ASH055","2016",25,"near reef","absent","Lethrinus semicinctus","<50",2,1.4,23.4,0,0,0,0,22
"ASH055","2016",25,"near reef","absent","Lethrinus semicinctus","<50",2,1.2,23.6,0,0,0,0,22
"ASH055","2016",25,"near reef","absent","Lethrinus semicinctus","<50",2,0,24.8,0,0,0,0,22
"ASH055","2016",25,"near reef","absent","Lethrinus semicinctus","<50",0,0,27.2,0,0,0,0,22
"ASH055","2016",25,"near reef","absent","Lethrinus semicinctus","<50",0,0,27.2,0,0,0,0,22
"ASH055","2016",25,"near reef","absent","Lethrinus semicinctus","<50",0,0,27.2,0,0,0,0,22
"ASH055","2016",25,"near reef","absent","Lethrinus semicinctus","<50",0,0,27.2,0,0,0,0,22
"ASH055","2016",25,"near reef","absent","Lethrinus semicinctus","<50",0,0,20.6,0,0,0,0,22
"ASH055","2016",25,"near reef","absent","Lethrinus semicinctus","<50",0,0,20.6,0,0,0,0,22
"ASH055","2016",25,"near reef","absent","Lethrinus semicinctus","<50",0,0,20.6,0,0,0,0,22
"ASH055","2016",25,"near reef","absent","Lethrinus semicinctus","<50",0,0,20.6,0,0,0,0,22
"ASH055","2016",25,"near reef","absent","Lethrinus semicinctus","<50",0,0,27.2,0,0,0,0,22
"ASH055","2016",25,"near reef","absent","Lethrinus semicinctus","<50",0,0,27.2,0,0,0,0,22
"ASH055","2016",25,"near reef","absent","Lethrinus semicinctus","<50",0,0,27.2,0,0,0,0,22
"ASH055","2016",25,"near reef","absent","Lethrinus semicinctus","<50",0,0,27.2,0,0,0,0,22
"ASH055","2016",25,"near reef","absent","Lethrinus rubrioperculatus","<50",8.4,4.8,13.4,0,4,10,0,22
"ASH055","2016",25,"near reef","absent","Lethrinus semicinctus","<50",0,1.6,19.7,0,1,1,0,22
"ASH055","2016",25,"near reef","absent","Lethrinus semicinctus","<50",0,1.8,21.4,0,0,0,0,22
"ASH055","2016",25,"near reef","absent","Lethrinus rubrioperculatus","<50",0,0,7.6,0,0,0,0,22
"ASH055","2016",25,"near reef","absent","Lethrinus semicinctus","<50",0,0,8.6,0,0,0,0,22
"ASH055","2016",25,"near reef","absent","Lethrinus semicinctus","<50",3,0,0,0,0,0,0,22
"ASH055","2016",25,"near reef","absent","Lethrinus rubrioperculatus","<50",0,0,7,0,0,0,0,22
"ASH055","2016",25,"near reef","absent","Lethrinus semicinctus","<50",0,0,20.8,0,0,0,0,22
"ASH055","2016",25,"near reef","absent","Lethrinus semicinctus","<50",1.4,0,0.6,0,0,0,0,22
"ASH055","2016",25,"near reef","absent","Lethrinus semicinctus","<50",13.6,0,0,0,0,0,0,22
"ASH055","2016",25,"near reef","absent","Lethrinus semicinctus","<50",2,0,11,0,0,0,0,22
"ASH055","2016",25,"near reef","absent","Lethrinus semicinctus","<50",1.8,2,10.6,0,0,0,0,22
"ASH055","2016",25,"near reef","absent","Lethrinus semicinctus","<50",1.4,0,17.8,0,0,0,0,13
"ASH055","2016",25,"near reef","absent","Lethrinus semicinctus","<50",4.8,0,0,0,0,0,0,13
"ASH055","2016",25,"near reef","absent","Lethrinus semicinctus","<50",3.2,0,0,0,0,0,0,13
"ASH055","2016",25,"near reef","absent","Lethrinus semicinctus","<50",6,0,0,0,0,0,0,13
"ASH055","2016",25,"near reef","absent","Lethrinus semicinctus","<50",5.2,0,0,0,0,0,0,13
"ASH055","2016",25,"near reef","absent","Lethrinus semicinctus","<50",1.4,0,2,0,0,0,0,13
"ASH055","2016",25,"near reef","absent","Lethrinus rubrioperculatus","<50",15,0,0,10.4,0,0,0,13
"ASH055","2016",25,"near reef","absent","Lethrinus semicinctus","<50",1.8,0,2.2,0,0,0,0,13
"ASH055","2016",25,"near reef","absent","Lethrinus semicinctus","<50",2.2,0,1.8,0,0,0,0,13
"ASH055","2016",25,"near reef","absent","Lethrinus rubrioperculatus","<50",4.6,0,0,0,0,0,0,13
"ASH055","2016",25,"near reef","absent","Lethrinus semicinctus","<50",3.2,0.8,21,0,0,0,0,13
"ASH055","2016",25,"near reef","absent","Lethrinus semicinctus","<50",3.4,0,0,0,0,0,0,13
"ASH055","2016",25,"near reef","absent","Lethrinus semicinctus","<50",15.8,4.8,0,0,1,1,0,13
"ASH055","2016",25,"near reef","absent","Lethrinus semicinctus","<50",2.4,0,3.2,0,0,0,0,13
"ASH055","2016",25,"near reef","absent","Lethrinus semicinctus","<50",11.6,3.6,0,0,1,2,0,10
"ASH055","2016",25,"near reef","absent","Lethrinus semicinctus","<50",10.6,0,1.8,0,0,0,0,10
"ASH055","2016",25,"near reef","absent","Lethrinus semicinctus","<50",2.4,0,9.4,0,0,0,0,12
"ASH025","2016",5.3,"reef","absent","Lutjanus bohar","50-100",8.6,0,0,0,0,0,0,1
"ASH025","2016",5.3,"reef","absent","Lutjanus bohar","50-100",1.8,0,0,0,0,0,0,1
"ASH068","2016",27,"near reef","absent","Aprion virescens",">100",12.2,0,5,0,0,0,0,2
"ASH068","2016",27,"near reef","absent","Lethrinus olivaceus","50-100",8.8,0,1.2,0,0,0,0,2
"ASH068","2016",27,"near reef","absent","Aprion virescens",">100",9.8,0,0,0,0,0,0,2
"ASH068","2016",27,"near reef","absent","Carangoides orthogrammus","50-100",4,0,0,0,0,0,0,3
"ASH068","2016",27,"near reef","absent","Lethrinus olivaceus","50-100",13,0,16.8,0,0,0,0,3
"ASH068","2016",27,"near reef","absent","Aprion virescens",">100",9,0,0,0,0,0,0,3
"ASH068","2016",27,"near reef","absent","Lethrinus olivaceus","50-100",5.4,0,0,0,0,0,0,3
"ASH068","2016",27,"near reef","absent","Lethrinus olivaceus","50-100",8.4,0,0,0,0,0,0,1
"ASH068","2016",27,"near reef","absent","Caranx melampygus",">100",6.6,0,0,0,0,0,0,1
"ASH068","2016",27,"near reef","absent","Lethrinus olivaceus","50-100",34.6,0,10.8,0,0,0,0,2
"ASH068","2016",27,"near reef","absent","Carangoides orthogrammus","50-100",15.8,0,0,2.4,0,0,0,2
"ASH068","2016",27,"near reef","absent","Lethrinus olivaceus","50-100",4.8,0,0,0,0,0,0,1
"ASH108","2016",27,"near reef","absent","Gymnocranius grandoculis","50-100",9.6,0,12,0,0,0,0,2
"ASH108","2016",27,"near reef","absent","Lethrinus microdon","50-100",5.4,0,0,0,0,0,0,2
"ASH108","2016",27,"near reef","absent","Gymnocranius grandoculis","50-100",3.2,0,0,0,0,0,0,2
"ASH108","2016",27,"near reef","absent","Lethrinus rubrioperculatus","<50",14.4,0.4,0,0,1,1,0,2
"ASH108","2016",27,"near reef","absent","Lethrinus microdon","50-100",4.2,0,0,0,0,0,0,1
"ASH108","2016",27,"near reef","absent","Lethrinus microdon","50-100",4.4,0,0,0,0,0,0,1
"ASH108","2016",27,"near reef","absent","Lethrinus microdon","50-100",6.4,0,0,0,0,0,0,1
"ASH108","2016",27,"near reef","absent","Lethrinus microdon","50-100",6.8,0,0,0,0,0,0,2
"ASH108","2016",27,"near reef","absent","Gymnocranius grandoculis","50-100",4.6,0,11.4,0,0,0,0,2
"ASH108","2016",27,"near reef","absent","Lethrinus microdon","50-100",6.6,0,0,0,0,0,0,2
"ASH108","2016",27,"near reef","absent","Lethrinus microdon","50-100",10.4,0,0,0,0,0,0,2
"ASH108","2016",27,"near reef","absent","Gymnocranius grandoculis","50-100",3.2,0,5.4,0,0,0,0,2
"ASH108","2016",27,"near reef","absent","Lethrinus microdon","50-100",7.8,0,0,0,0,0,0,4
"ASH108","2016",27,"near reef","absent","Lethrinus microdon","50-100",7.8,0,0,0,0,0,0,4
"ASH108","2016",27,"near reef","absent","Lethrinus microdon","50-100",16.4,0,0,0,0,0,0,4
"ASH108","2016",27,"near reef","absent","Lethrinus microdon","50-100",12.4,0,3.6,0,0,0,0,4
"ASH108","2016",27,"near reef","absent","Lethrinus microdon","50-100",6.4,0,0,0,0,0,0,1
"ASH108","2016",27,"near reef","absent","Lethrinus microdon","50-100",8,0,0,0,0,0,0,1
"ASH108","2016",27,"near reef","absent","Lethrinus microdon","50-100",12.4,0,0,0,0,0,0,2
"ASH108","2016",27,"near reef","absent","Lethrinus microdon","50-100",7,0,0,0,0,0,0,2
"ASH105","2016",32.6,"near reef","absent","Lutjanus vitta","<50",0,3.4,197.2,0,17,17,0,9
"ASH105","2016",32.6,"near reef","absent","Lutjanus vitta","<50",0,8.6,291.4,0,43,43,0,9
"ASH105","2016",32.6,"near reef","absent","Lutjanus vitta","<50",7.4,0,0,0,0,0,0,9
"ASH105","2016",32.6,"near reef","absent","Lutjanus vitta","<50",295.6,4.4,0,0,22,22,0,9
"ASH105","2016",32.6,"near reef","absent","Lutjanus vitta","<50",0,3.2,276,0,16,16,0,9
"ASH105","2016",32.6,"near reef","absent","Lutjanus vitta","<50",0,2,271.8,0,20,20,0,9
"ASH105","2016",32.6,"near reef","absent","Lutjanus vitta","<50",3,0,18.4,0,0,0,0,9
"ASH105","2016",32.6,"near reef","absent","Lutjanus vitta","<50",0,6,337.6,0,30,30,0,9
"ASH105","2016",32.6,"near reef","absent","Lutjanus vitta","<50",0,5,295,0,25,25,0,9
"ASH035","2016",4,"reef","absent","Lutjanus decussatus","<50",1,0,0,0,0,0,0,2
"ASH035","2016",4,"reef","absent","Caranx melampygus",">100",4.4,0.4,0,17.2,1,1,0,4
"ASH035","2016",4,"reef","absent","Lutjanus decussatus","<50",8.8,0,0,0,0,0,0,3
"ASH035","2016",4,"reef","absent","Lutjanus bohar","50-100",6.4,0,0,0,0,0,0,3
"ASH035","2016",4,"reef","absent","Lutjanus decussatus","<50",6,0,0,0,0,0,0,4
"ASH035","2016",4,"reef","absent","Lutjanus decussatus","<50",6,0,0,0,0,0,0,4
"ASH035","2016",4,"reef","absent","Lutjanus decussatus","<50",3.6,0,0,0,0,0,0,4
"ASH035","2016",4,"reef","absent","Lutjanus decussatus","<50",4.6,0,0,7.8,0,0,0,4
"ASH035","2016",4,"reef","absent","Lutjanus decussatus","<50",2.6,0,0,2,0,0,0,4
"ASH035","2016",4,"reef","absent","Caranx melampygus",">100",6.4,0.6,0,7.6,0,0,0,4
"ASH035","2016",4,"reef","absent","Lutjanus decussatus","<50",5,0,0,0,0,0,0,4
"ASH035","2016",4,"reef","absent","Lutjanus bohar","50-100",11.2,0,0,10.6,0,0,0,4
"ASH035","2016",4,"reef","absent","Lutjanus decussatus","<50",10.4,0,2.2,7.8,0,0,0,4
"ASH035","2016",4,"reef","absent","Lutjanus decussatus","<50",5.4,0,0,0,0,0,0,4
"ASH035","2016",4,"reef","absent","Lutjanus decussatus","<50",10.2,0,0,0,0,0,0,3
"ASH035","2016",4,"reef","absent","Lutjanus decussatus","<50",13.6,0,0,0,0,0,0,3
"ASH035","2016",4,"reef","absent","Caranx melampygus",">100",6.2,0.4,0,8.6,1,1,0,3
"ASH035","2016",4,"reef","absent","Lutjanus decussatus","<50",5,0,0,0,0,0,0,3
"ASH035","2016",4,"reef","absent","Lutjanus decussatus","<50",3.4,0,0,0,0,0,0,2
"ASH035","2016",4,"reef","absent","Caranx melampygus",">100",12,1.2,0,0,1,4,0,4
"ASH035","2016",4,"reef","absent","Lutjanus decussatus","<50",7,0,0,9.4,0,0,0,4
"ASH035","2016",4,"reef","absent","Lutjanus decussatus","<50",4.8,0,0,0,0,0,0,4
"ASH035","2016",4,"reef","absent","Lutjanus decussatus","<50",1.6,0,0,8.6,0,0,0,4
"ASH035","2016",4,"reef","absent","Lutjanus bohar","50-100",5.8,0,0,0,0,0,0,4
"ASH035","2016",4,"reef","absent","Caranx melampygus",">100",3.2,0,0,0,0,0,0,3
"ASH035","2016",4,"reef","absent","Lutjanus decussatus","<50",11.8,0,0,0,0,0,0,3
"ASH035","2016",4,"reef","absent","Lutjanus decussatus","<50",1.2,0,0,11.6,0,0,0,3
"ASH035","2016",4,"reef","absent","Lutjanus bohar","50-100",3.8,0,0,0,0,0,0,3
"ASH035","2016",4,"reef","absent","Lutjanus bohar","50-100",11.4,0,0,6.4,0,0,0,5
"ASH035","2016",4,"reef","absent","Caranx melampygus",">100",10.2,0,0,0,0,0,0,5
"ASH035","2016",4,"reef","absent","Lutjanus decussatus","<50",8.6,0,0,0,0,0,0,5
"ASH035","2016",4,"reef","absent","Lutjanus decussatus","<50",5.4,0,0,0,0,0,0,5
"ASH035","2016",4,"reef","absent","Lutjanus decussatus","<50",6.6,0,0,0,0,0,0,5
"ASH035","2016",4,"reef","absent","Lutjanus bohar","50-100",4.4,0,0,0,0,0,0,5
"ASH035","2016",4,"reef","absent","Lutjanus decussatus","<50",8.4,0,0,0,0,0,0,5
"ASH035","2016",4,"reef","absent","Lutjanus decussatus","<50",3.4,0,0,32.6,0,0,0,5
"ASH035","2016",4,"reef","absent","Lutjanus decussatus","<50",7.8,0,0,0,0,0,0,5
"ASH035","2016",4,"reef","absent","Caranx melampygus",">100",10.6,0,0,0,0,0,0,5
"ASH035","2016",4,"reef","absent","Lutjanus decussatus","<50",1.6,0,0,14,0,0,0,5
"ASH035","2016",4,"reef","absent","Lutjanus decussatus","<50",14.4,0,0,0,0,0,0,4
"ASH035","2016",4,"reef","absent","Caranx melampygus",">100",8.2,0,0,0,0,0,0,5
"ASH035","2016",4,"reef","absent","Lutjanus decussatus","<50",12.8,0,1.4,0,0,0,0,5
"ASH035","2016",4,"reef","absent","Lutjanus decussatus","<50",8.2,0,0,16.4,0,0,0,5
"ASH035","2016",4,"reef","absent","Lutjanus bohar","50-100",13.6,0,0,0,0,0,0,5
"ASH035","2016",4,"reef","absent","Lutjanus decussatus","<50",4,0,0,6.2,0,0,0,5
"ASH035","2016",4,"reef","absent","Lutjanus decussatus","<50",14.8,0,0,0,0,0,0,5
"ASH035","2016",4,"reef","absent","Lutjanus decussatus","<50",5,0,0,0,0,0,0,3
"ASH035","2016",4,"reef","absent","Lutjanus bohar","50-100",5.2,0,0,0,0,0,0,3
"ASH035","2016",4,"reef","absent","Lutjanus decussatus","<50",9.2,0,0,0,0,0,0,3
"ASH035","2016",4,"reef","absent","Lutjanus decussatus","<50",6.8,0,0,0,0,0,0,3
"ASH035","2016",4,"reef","absent","Caranx melampygus",">100",6.8,0,0,0,0,0,0,3
"ASH035","2016",4,"reef","absent","Caranx melampygus",">100",6,0,0,0,0,0,0,1
"ASH035","2016",4,"reef","absent","Lutjanus decussatus","<50",13.2,0,0,0,0,0,0,2
"ASH035","2016",4,"reef","absent","Caranx melampygus",">100",1.2,0,0,0,0,0,0,2
"ASH035","2016",4,"reef","absent","Caranx melampygus",">100",12.4,0,0,0,0,0,0,2
"ASH035","2016",4,"reef","absent","Lutjanus decussatus","<50",6,0,0,0,0,0,0,2
"ASH035","2016",4,"reef","absent","Caranx melampygus",">100",4.6,0.2,0,0,1,1,0,2
"ASH035","2016",4,"reef","absent","Lutjanus decussatus","<50",7,0,0,0,0,0,0,2
"ASH035","2016",4,"reef","absent","Lutjanus decussatus","<50",10,0,0,0,0,0,0,2
"ASH035","2016",4,"reef","absent","Lutjanus bohar","50-100",8.4,0,0,0,0,0,0,3
"ASH035","2016",4,"reef","absent","Caranx melampygus",">100",2.4,0,0,0,0,0,0,3
"ASH035","2016",4,"reef","absent","Lutjanus decussatus","<50",8.2,0,0,0,0,0,0,3
"ASH035","2016",4,"reef","absent","Caranx melampygus",">100",8.4,0,0,0,0,0,0,3
"ASH035","2016",4,"reef","absent","Lutjanus decussatus","<50",3.8,0,0,0,0,0,0,3
"ASH035","2016",4,"reef","absent","Lutjanus decussatus","<50",16.4,0,0,0,0,0,0,5
"ASH035","2016",4,"reef","absent","Lutjanus decussatus","<50",4.6,0,0,0,0,0,0,5
"ASH035","2016",4,"reef","absent","Lutjanus decussatus","<50",14,0,0,0,0,0,0,5
"ASH035","2016",4,"reef","absent","Caranx melampygus",">100",14.4,0.4,0,0,0,0,0,5
"ASH035","2016",4,"reef","absent","Caranx melampygus",">100",13.6,0,0,0,0,0,0,5
"ASH035","2016",4,"reef","absent","Lutjanus decussatus","<50",14.6,0,0,0,0,0,0,4
"ASH035","2016",4,"reef","absent","Lutjanus decussatus","<50",6.4,0,0,0,0,0,0,4
"ASH035","2016",4,"reef","absent","Lutjanus decussatus","<50",1,0,0,0,0,0,0,2
"ASH035","2016",4,"reef","absent","Lutjanus decussatus","<50",10.4,0,0,0,0,0,0,3
"ASH035","2016",4,"reef","absent","Caranx melampygus",">100",2.4,0,0,0,0,0,0,3
"ASH035","2016",4,"reef","absent","Caranx melampygus",">100",2,0,0,0,0,0,0,3
"ASH035","2016",4,"reef","absent","Lutjanus decussatus","<50",11.2,0,0,0,0,0,0,3
"ASH035","2016",4,"reef","absent","Lutjanus decussatus","<50",8.6,0,0,0,0,0,0,3
"ASH035","2016",4,"reef","absent","Lutjanus decussatus","<50",5.4,0,0,0,0,0,0,3
"ASH035","2016",4,"reef","absent","Caranx melampygus",">100",4.4,0,0,0,0,0,0,2
"ASH035","2016",4,"reef","absent","Caranx melampygus",">100",1.4,0,0,0,0,0,0,2
"ASH040","2016",39.7,"near reef","absent","Caranx melampygus",">100",3.4,0,0,0,0,0,0,1
"ASH040","2016",39.7,"near reef","absent","Lethrinus amboinensis","50-100",30.3,0,0,0,0,0,0,1
"ASH040","2016",39.7,"near reef","absent","Aprion virescens",">100",10.8,0,0,0,0,0,0,1
"ASH040","2016",39.7,"near reef","absent","Lethrinus amboinensis","50-100",1.6,0,1.2,0,0,0,0,1
"ASH003","2016",20,"near reef","absent","Lethrinus amboinensis","50-100",3.8,0,0,0,0,0,0,1
"ASH003","2016",20,"near reef","absent","Lethrinus amboinensis","50-100",6.2,0,0,0,0,0,0,1
"ASH003","2016",20,"near reef","absent","Lethrinus amboinensis","50-100",4.6,0,3.6,0,0,0,0,1
"ASH003","2016",20,"near reef","absent","Lethrinus amboinensis","50-100",8.4,0,10,0,0,0,0,1
"ASH003","2016",20,"near reef","absent","Gymnocranius grandoculis","50-100",10,0,0,0,0,0,0,1
"ASH003","2016",20,"near reef","absent","Lethrinus amboinensis","50-100",3,0,0,0,0,0,0,1
"ASH003","2016",20,"near reef","absent","Lethrinus amboinensis","50-100",8.2,0,0,0,0,0,0,1
"ASH003","2016",20,"near reef","absent","Lethrinus amboinensis","50-100",1.6,0,6,0,0,0,0,1
"ASH052","2016",23,"near reef","absent","Gymnocranius grandoculis","50-100",0,0,4,0,0,0,0,2
"ASH052","2016",23,"near reef","absent","Lethrinus olivaceus","50-100",6.6,0,0,0,0,0,0,2
"ASH052","2016",23,"near reef","absent","Gymnocranius grandoculis","50-100",0,0,1.2,0,0,0,0,2
"ASH052","2016",23,"near reef","absent","Gymnocranius grandoculis","50-100",3.2,0.6,38.2,0,3,4,0,2
"ASH052","2016",23,"near reef","absent","Lethrinus olivaceus","50-100",8,0,0,0,0,0,0,2
"ASH052","2016",23,"near reef","absent","Lethrinus olivaceus","50-100",5.8,0,0,0,0,0,0,1
"ASH052","2016",23,"near reef","absent","Gymnocranius grandoculis","50-100",6.4,5.4,121.2,0,10,27,0,2
"ASH052","2016",23,"near reef","absent","Lethrinus olivaceus","50-100",5.8,0,0,0,0,0,0,2
"ASH052","2016",23,"near reef","absent","Lethrinus olivaceus","50-100",7.2,0,0,0,0,0,0,2
"ASH052","2016",23,"near reef","absent","Lethrinus olivaceus","50-100",12.2,0,0,0,0,0,0,2
"ASH052","2016",23,"near reef","absent","Lethrinus olivaceus","50-100",4.8,0,0,0,0,0,0,2
"ASH052","2016",23,"near reef","absent","Lethrinus olivaceus","50-100",7,0,0,0,0,0,0,2
"ASH052","2016",23,"near reef","absent","Lethrinus olivaceus","50-100",5,0,0,0,0,0,0,1
"ASH052","2016",23,"near reef","absent","Aprion virescens",">100",8.8,0,0,0,0,0,0,1
"ASH052","2016",23,"near reef","absent","Lethrinus olivaceus","50-100",5.2,0,0,0,0,0,0,1
"ASH2_5","2004",18,"reef","before","Lethrinus rubrioperculatus","<50",2,13,17.2,0,4,10,0,12
"ASH2_5","2004",18,"reef","before","Lethrinus rubrioperculatus","<50",2.8,9,18.2,0,5,10,0,12
"ASH2_5","2004",18,"reef","before","Lethrinus rubrioperculatus","<50",11,0.8,1.8,0,1,3,0,12
"ASH2_5","2004",18,"reef","before","Lethrinus rubrioperculatus","<50",0,7,54,0,9,15,0,12
"ASH2_5","2004",18,"reef","before","Lethrinus rubrioperculatus","<50",1.2,0,1.4,0,9,12,0,12
"ASH2_5","2004",18,"reef","before","Lethrinus rubrioperculatus","<50",3.4,1.4,26.4,0,2,2,0,12
"ASH2_5","2004",18,"reef","before","Lethrinus rubrioperculatus","<50",1,3,14.6,0,3,5,0,12
"ASH2_5","2004",18,"reef","before","Lethrinus rubrioperculatus","<50",4.6,2.6,24.9,0,1,2,0,12
"ASH2_5","2004",18,"reef","before","Lethrinus rubrioperculatus","<50",1.8,1.8,15.2,0,4,4,0,12
"ASH2_5","2004",18,"reef","before","Lethrinus rubrioperculatus","<50",1.4,0,20.6,0,0,0,0,12
