"video","year","depth","habitat","treatment","genus_species","size_class","passing_time_sec","feeding_time_sec","investigating_time_sec","circling_time_sec","bout","bite","total_time_shark_present_frame","n_frame_total"
"ASH017","2016",15.1,"reef","before","Caranx melampygus",">100",5.2,0,0,0,0,0,0,3
"ASH017","2016",15.1,"reef","before","Lethrinus rubrioperculatus","<50",5,0,10.2,0,0,0,0,3
"ASH017","2016",15.1,"reef","before","Lethrinus rubrioperculatus","<50",19.4,0,0,0,0,0,0,2
"ASH017","2016",15.1,"reef","before","Lutjanus bohar","50-100",1.4,0,40.2,0,0,0,0,2
"ASH017","2016",15.1,"reef","before","Lethrinus rubrioperculatus","<50",7.2,0,34.6,0,0,0,0,2
"ASH017","2016",15.1,"reef","before","Caranx melampygus",">100",3.8,0,0,0,0,0,0,2
"ASH017","2016",15.1,"reef","before","Caranx melampygus",">100",8.6,0,0,6.8,0,0,0,2
"ASH017","2016",15.1,"reef","before","Lethrinus rubrioperculatus","<50",18.4,0,22.4,5.8,0,0,0,3
"ASH017","2016",15.1,"reef","before","Lethrinus rubrioperculatus","<50",57.4,0,0,0,0,0,0,5
"ASH017","2016",15.1,"reef","before","Lethrinus rubrioperculatus","<50",11.8,0,17.8,0,0,0,0,5
"ASH017","2016",15.1,"reef","before","Caranx melampygus",">100",6.6,0,0,2.4,0,0,0,4
"ASH017","2016",15.1,"reef","before","Caranx melampygus",">100",10,0,0,0,0,0,0,4
"ASH017","2016",15.1,"reef","before","Lethrinus rubrioperculatus","<50",13.4,0,0,0,0,0,0,5
"ASH017","2016",15.1,"reef","before","Caranx melampygus",">100",0.8,0,0,0,0,0,0,2
"ASH017","2016",15.1,"reef","before","Lethrinus rubrioperculatus","<50",3.4,0,0,0,0,0,0,2
"ASH017","2016",15.1,"reef","before","Caranx melampygus",">100",3,0,0,0,0,0,0,1
"ASH017","2016",15.1,"reef","before","Caranx melampygus",">100",16.2,0,0,0,0,0,0,4
"ASH017","2016",15.1,"reef","before","Caranx melampygus",">100",15.4,0,0,0,0,0,0,4
"ASH017","2016",15.1,"reef","before","Lethrinus rubrioperculatus","<50",3.4,0,21,18.2,0,0,0,3
"ASH017","2016",15.1,"reef","before","Caranx melampygus",">100",9,0,0,0,0,0,0,2
"ASH017","2016",15.1,"reef","before","Lethrinus rubrioperculatus","<50",6,0,0,0,0,0,0,2
"ASH017","2016",15.1,"reef","before","Lethrinus rubrioperculatus","<50",4.8,0,0,0,0,0,0,1
"ASH017","2016",15.1,"reef","before","Lethrinus rubrioperculatus","<50",4.8,0,0,0,0,0,0,3
"ASH017","2016",15.1,"reef","before","Lethrinus rubrioperculatus","<50",4.4,0,0,0,0,0,0,3
"ASH017","2016",15.1,"reef","before","Lethrinus rubrioperculatus","<50",2.6,0,5,0,0,0,0,3
"ASH017","2016",15.1,"reef","before","Lethrinus rubrioperculatus","<50",5.4,0,0,0,0,0,0,2
"ASH036","2016",7,"reef","before","Macolor sp","50-100",19.4,0,0,0,0,0,0,1
"ASH036","2016",7,"reef","before","Lethrinus atkinsoni","<50",13,0,0,0,0,0,0,2
"ASH036","2016",7,"reef","before","Caranx melampygus",">100",15.2,0,0,0,0,0,0,2
"ASH036","2016",7,"reef","before","Caranx melampygus",">100",11,0,0,0,0,0,0,16
"ASH036","2016",7,"reef","before","Lethrinus microdon","50-100",5,0,0,0,0,0,0,16
"ASH036","2016",7,"reef","before","Lutjanus bohar","50-100",11.4,0,0,0,0,0,0,16
"ASH036","2016",7,"reef","before","Lutjanus bohar","50-100",6,0,0,0,0,0,0,16
"ASH036","2016",7,"reef","before","Lethrinus microdon","50-100",7.2,0,0,0,0,0,0,16
"ASH036","2016",7,"reef","before","Lutjanus bohar","50-100",6.8,0,0,0,0,0,0,16
"ASH036","2016",7,"reef","before","Lutjanus bohar","50-100",4.2,0,0,0,0,0,0,16
"ASH036","2016",7,"reef","before","Lethrinus microdon","50-100",5.8,0,0,0,0,0,0,16
"ASH036","2016",7,"reef","before","Lethrinus microdon","50-100",7.8,0,0,0,0,0,0,16
"ASH036","2016",7,"reef","before","Lethrinus microdon","50-100",2.2,0,0,0,0,0,0,16
"ASH036","2016",7,"reef","before","Lethrinus microdon","50-100",3.4,0,0,0,0,0,0,16
"ASH036","2016",7,"reef","before","Lethrinus microdon","50-100",4.2,0,0,0,0,0,0,16
"ASH036","2016",7,"reef","before","Lethrinus microdon","50-100",13.2,0,0,0,0,0,0,16
"ASH036","2016",7,"reef","before","Lethrinus microdon","50-100",12.2,0,0,0,0,0,0,16
"ASH036","2016",7,"reef","before","Lethrinus microdon","50-100",5.8,0,0,0,0,0,0,16
"ASH036","2016",7,"reef","before","Lethrinus microdon","50-100",9.2,0,0,0,0,0,0,12
"ASH036","2016",7,"reef","before","Lethrinus microdon","50-100",6.4,0,0,0,0,0,0,12
"ASH036","2016",7,"reef","before","Lethrinus microdon","50-100",4.4,0,0,0,0,0,0,12
"ASH036","2016",7,"reef","before","Lethrinus microdon","50-100",4,0,0,0,0,0,0,12
"ASH036","2016",7,"reef","before","Lethrinus microdon","50-100",3.2,0,0,0,0,0,0,12
"ASH036","2016",7,"reef","before","Lethrinus microdon","50-100",7,0,0,0,0,0,0,12
"ASH036","2016",7,"reef","before","Lethrinus microdon","50-100",7.2,0,0,0,0,0,0,12
"ASH036","2016",7,"reef","before","Lutjanus bohar","50-100",10.4,0,0,0,0,0,0,12
"ASH036","2016",7,"reef","before","Lutjanus bohar","50-100",8.4,0,0,0,0,0,0,12
"ASH036","2016",7,"reef","before","Caranx melampygus",">100",5.8,0,0,0,0,0,0,16
"ASH036","2016",7,"reef","before","Caranx melampygus",">100",4.6,0,0,0,0,0,0,10
"ASH036","2016",7,"reef","before","Caranx melampygus",">100",1.8,0,0,0,0,0,0,8
"ASH036","2016",7,"reef","before","Lethrinus microdon","50-100",15,0,0,0,0,0,0,5
"ASH036","2016",7,"reef","before","Lethrinus microdon","50-100",5.4,0,0,0,0,0,0,5
"ASH036","2016",7,"reef","before","Lethrinus microdon","50-100",6.8,0,0,0,0,0,0,5
"ASH036","2016",7,"reef","before","Lutjanus bohar","50-100",5.6,0,0,0,0,0,0,5
"ASH036","2016",7,"reef","before","Lethrinus microdon","50-100",12.8,0,0,0,0,0,0,5
"ASH036","2016",7,"reef","before","Caranx melampygus",">100",4.8,0,0,0,0,0,0,3
"ASH036","2016",7,"reef","before","Cepahlopholis argus","50-100",11.4,0,0,0,0,0,0,4
"ASH036","2016",7,"reef","before","Lethrinus microdon","50-100",1.6,0,0,0,0,0,0,3
"ASH036","2016",7,"reef","before","Lethrinus microdon","50-100",6.6,0,0,0,0,0,0,3
"ASH036","2016",7,"reef","before","Lethrinus microdon","50-100",35.8,0,0,0,0,0,0,4
"ASH036","2016",7,"reef","before","Lethrinus microdon","50-100",8.6,0,0,0,0,0,0,4
"ASH036","2016",7,"reef","before","Lethrinus microdon","50-100",7.8,0,0,0,0,0,0,4
"ASH036","2016",7,"reef","before","Lethrinus microdon","50-100",5.2,0,0,0,0,0,0,3
"ASH036","2016",7,"reef","before","Lutjanus bohar","50-100",4,0,0,0,0,0,0,3
"ASH036","2016",7,"reef","before","Lethrinus microdon","50-100",6.2,0,0,0,0,0,0,3
"ASH036","2016",7,"reef","before","Lethrinus microdon","50-100",12.8,0,0,0,0,0,0,8
"ASH036","2016",7,"reef","before","Lutjanus bohar","50-100",2.4,0,0,0,0,0,0,3
"ASH036","2016",7,"reef","before","Lethrinus microdon","50-100",5,0,0,0,0,0,0,8
"ASH036","2016",7,"reef","before","Lethrinus microdon","50-100",8.2,0,0,0,0,0,0,8
"ASH036","2016",7,"reef","before","Lethrinus microdon","50-100",10.2,0,0,0,0,0,0,8
"ASH036","2016",7,"reef","before","Lethrinus microdon","50-100",7,0,0,0,0,0,0,8
"ASH036","2016",7,"reef","before","Lethrinus microdon","50-100",9.6,0,0,0,0,0,0,8
"ASH036","2016",7,"reef","before","Lethrinus microdon","50-100",6,0,0,0,0,0,0,8
"ASH036","2016",7,"reef","before","Lethrinus microdon","50-100",4.4,0,0,0,0,0,0,5
"ASH036","2016",7,"reef","before","Lethrinus microdon","50-100",9.2,0,0,0,0,0,0,7
"ASH036","2016",7,"reef","before","Lethrinus microdon","50-100",8.8,0,0,0,0,0,0,7
"ASH036","2016",7,"reef","before","Lutjanus bohar","50-100",1.2,0,0,0,0,0,0,7
"ASH036","2016",7,"reef","before","Lethrinus microdon","50-100",2.2,0,0,0,0,0,0,7
"ASH036","2016",7,"reef","before","Lethrinus microdon","50-100",4,0,0,0,0,0,0,7
"ASH036","2016",7,"reef","before","Lethrinus microdon","50-100",5,0,0,0,0,0,0,4
"ASH036","2016",7,"reef","before","Lethrinus microdon","50-100",5.4,0,0,0,0,0,0,4
"ASH036","2016",7,"reef","before","Lethrinus microdon","50-100",5.4,0,0,0,0,0,0,6
"ASH036","2016",7,"reef","before","Lethrinus microdon","50-100",7,0,0,0,0,0,0,5
"ASH036","2016",7,"reef","before","Lethrinus microdon","50-100",5.6,0,0,0,0,0,0,5
"ASH036","2016",7,"reef","before","Lethrinus microdon","50-100",5.6,0,0,0,0,0,0,5
"ASH036","2016",7,"reef","before","Lethrinus microdon","50-100",8.6,0,0,0,0,0,0,6
"ASH036","2016",7,"reef","before","Lethrinus microdon","50-100",6.6,0,0,0,0,0,0,6
"ASH036","2016",7,"reef","before","Lethrinus microdon","50-100",4.2,0,0,0,0,0,0,5
"ASH036","2016",7,"reef","before","Cepahlopholis argus","50-100",2.8,0,0,0,0,0,0,4
"ASH036","2016",7,"reef","before","Lethrinus microdon","50-100",6.8,0,0,0,0,0,0,4
"ASH036","2016",7,"reef","before","Lethrinus microdon","50-100",5,0,0,0,0,0,0,4
"ASH036","2016",7,"reef","before","Lethrinus microdon","50-100",11,0,0,0,0,0,0,4
"ASH036","2016",7,"reef","before","Lethrinus microdon","50-100",7.4,0,0,0,0,0,0,3
"ASH036","2016",7,"reef","before","Lethrinus microdon","50-100",4.4,0,0,0,0,0,0,4
"ASH036","2016",7,"reef","before","Lethrinus microdon","50-100",5.2,0,0,0,0,0,0,4
"ASH036","2016",7,"reef","before","Lutjanus bohar","50-100",1.8,0,0,0,0,0,0,4
"ASH036","2016",7,"reef","before","Lethrinus microdon","50-100",2.2,0,0,0,0,0,0,4
"ASH036","2016",7,"reef","before","Lethrinus microdon","50-100",5.2,0,0,0,0,0,0,4
"ASH036","2016",7,"reef","before","Lutjanus bohar","50-100",5.2,0,0,0,0,0,0,4
"ASH036","2016",7,"reef","before","Lutjanus bohar","50-100",7.4,0,0,0,0,0,0,4
"ASH036","2016",7,"reef","before","Lutjanus bohar","50-100",6.4,0,0,0,0,0,0,3
"ASH036","2016",7,"reef","before","Lutjanus bohar","50-100",12.6,0,0,0,0,0,0,3
"ASH036","2016",7,"reef","before","Lutjanus bohar","50-100",4,0,0,0,0,0,0,3
"ASH036","2016",7,"reef","before","Caranx melampygus",">100",2.8,0,0,0,0,0,0,3
"ASH036","2016",7,"reef","before","Cepahlopholis argus","50-100",4.6,0,0.6,0,0,0,0,5
"ASH036","2016",7,"reef","before","Cepahlopholis argus","<50",7.2,0,0,4.4,0,0,0,3
"ASH036","2016",7,"reef","before","Cepahlopholis argus","50-100",5.2,0,0,0,0,0,0,3
"ASH033","2016",25,"near reef","before","Lethrinus ravus","<50",9.2,6.6,77.4,15.6,22,7,0,2
"ASH033","2016",25,"near reef","before","Lethrinus ravus","<50",6,3,35,0,3,7,0,3
"ASH033","2016",25,"near reef","before","Lethrinus ravus","<50",12,0,0,5.6,0,0,0,3
"ASH033","2016",25,"near reef","before","Lethrinus ravus","<50",5.4,0,13.4,0,0,0,0,3
"ASH033","2016",25,"near reef","before","Lethrinus rubrioperculatus","<50",5,0,0,7,0,0,0,2
"ASH033","2016",25,"near reef","before","Lethrinus rubrioperculatus","<50",6,0,1.2,0,0,0,0,2
"ASH112","2016",25,"near reef","before","Aprion virescens",">100",0.4,0,0,20,0,0,0,4
"ASH112","2016",25,"near reef","before","Aprion virescens",">100",19.2,0,0,0,0,0,0,4
"ASH112","2016",25,"near reef","before","Lethrinus olivaceus x microdon","50-100",7.4,3.8,8.8,0,2,4,0,4
"ASH112","2016",25,"near reef","before","Lethrinus olivaceus x microdon","50-100",13.8,0,0,0,0,0,0,4
"ASH112","2016",25,"near reef","before","Lethrinus olivaceus x microdon","50-100",10.2,0,0,0,0,1,0,3
"ASH112","2016",25,"near reef","before","Gymnocranius grandoculis","50-100",10.8,0,3,0,0,0,0,1
"ASH112","2016",25,"near reef","before","Gymnocranius grandoculis","50-100",17.4,0,60,0,0,0,0,3
"ASH112","2016",25,"near reef","before","Lethrinus olivaceus x microdon","50-100",10.4,11,38.6,0,5,11,0,4
"ASH112","2016",25,"near reef","before","Lethrinus olivaceus x microdon","50-100",64.4,0,0,0,0,0,0,4
"ASH112","2016",25,"near reef","before","Lethrinus olivaceus x microdon","50-100",4.4,6,18.8,0,3,7,0,4
"ASH112","2016",25,"near reef","before","Aprion virescens",">100",45,0,0,0,0,0,0,4
"ASH112","2016",25,"near reef","before","Aprion virescens",">100",15.4,0,6.4,0,0,0,0,3
"ASH112","2016",25,"near reef","before","Aprion virescens",">100",22,0,0,0,0,0,0,3
"ASH112","2016",25,"near reef","before","Gymnocranius grandoculis","50-100",1.4,0,68.2,0,0,0,0,2
"ASH112","2016",25,"near reef","before","Lethrinus olivaceus x microdon","50-100",20.2,0,0,0,0,0,0,2
"ASH012","2016",26,"near reef","before","Gymnocranius grandoculis","50-100",1.4,0,4.8,0,0,0,0,4
"ASH012","2016",26,"near reef","before","Gymnocranius grandoculis","50-100",4.8,0,10.8,0,0,0,0,4
"ASH012","2016",26,"near reef","before","Gymnocranius grandoculis","50-100",1.4,0,3.4,0,0,0,0,4
"ASH012","2016",26,"near reef","before","Lethrinus rubrioperculatus","<50",16,0,0,0,0,0,0,4
"ASH012","2016",26,"near reef","before","Gymnocranius grandoculis","50-100",3.6,0,6,0,0,0,0,4
"ASH012","2016",26,"near reef","before","Lethrinus rubrioperculatus","<50",5.4,0,0,0,0,0,0,4
"ASH012","2016",26,"near reef","before","Gymnocranius grandoculis","50-100",1.2,0,5.4,0,0,0,0,2
"ASH012","2016",26,"near reef","before","Lethrinus rubrioperculatus","<50",1.6,0,2.4,0,0,0,0,2
"ASH012","2016",26,"near reef","before","Gymnocranius grandoculis","50-100",1.4,0,2.4,0,0,0,0,2
"ASH012","2016",26,"near reef","before","Gymnocranius grandoculis","50-100",3,0,3.8,0,0,0,0,1
"ASH012","2016",26,"near reef","before","Gymnocranius grandoculis","50-100",5.2,0,47.2,0,0,0,0,5
"ASH012","2016",26,"near reef","before","Lethrinus rubrioperculatus","<50",6.8,0,0,0,0,0,0,2
"ASH012","2016",26,"near reef","before","Lethrinus rubrioperculatus","<50",14,0,0,0,0,0,0,3
"ASH012","2016",26,"near reef","before","Lethrinus rubrioperculatus","<50",4.8,0,2.8,0,0,0,0,3
"ASH012","2016",26,"near reef","before","Gymnocranius grandoculis","50-100",1.6,0,3.6,0,0,0,0,3
"ASH012","2016",26,"near reef","before","Gymnocranius grandoculis","50-100",0.8,0,24.2,0,0,0,0,5
"ASH012","2016",26,"near reef","before","Gymnocranius grandoculis","50-100",0,0,11.8,0,0,0,0,5
"ASH012","2016",26,"near reef","before","Gymnocranius grandoculis","50-100",3,0,5.4,0,0,0,0,5
"ASH012","2016",26,"near reef","before","Lethrinus rubrioperculatus","<50",0.8,0,3.8,0,0,0,0,5
"ASH012","2016",26,"near reef","before","Lethrinus rubrioperculatus","<50",14.4,0,0,0,0,0,0,2
"ASH012","2016",26,"near reef","before","Gymnocranius grandoculis","50-100",4.8,1.4,0,0,0,0,0,2
"ASH012","2016",26,"near reef","before","Gymnocranius grandoculis","50-100",0,0,6.6,0,0,0,0,2
"ASH012","2016",26,"near reef","before","Lethrinus rubrioperculatus","<50",2.8,0,0.6,0,0,0,0,2
"ASH012","2016",26,"near reef","before","Lethrinus rubrioperculatus","<50",2,0,1.4,0,0,0,0,2
"ASH012","2016",26,"near reef","before","Gymnocranius grandoculis","50-100",4.2,0,31,0,0,0,0,3
"ASH012","2016",26,"near reef","before","Lethrinus rubrioperculatus","<50",2.4,0,0,0,0,0,0,3
"ASH012","2016",26,"near reef","before","Gymnocranius grandoculis","50-100",10.2,0,0,0,0,0,0,3
"ASH012","2016",26,"near reef","before","Gymnocranius grandoculis","50-100",4.6,0,6.2,0,0,0,0,3
"ASH012","2016",26,"near reef","before","Lethrinus rubrioperculatus","<50",12.8,0,0,0,0,0,0,4
"ASH012","2016",26,"near reef","before","Lethrinus rubrioperculatus","<50",8,0,0,0,0,0,0,4
"ASH012","2016",26,"near reef","before","Gymnocranius grandoculis","50-100",5.4,0,0,0,0,0,0,1
"ASH012","2016",26,"near reef","before","Caranx melampygus",">100",2,0,0,0,0,0,0,1
"ASH064","2016",7.9,"reef","before","Epinephelus fuscoguttatus",">100",28.2,0,0,0,0,0,0,3
"ASH064","2016",7.9,"reef","before","Lutjanus decussatus","<50",2.9,0,0,0,0,0,0,3
"ASH064","2016",7.9,"reef","before","Lutjanus decussatus","<50",2.6,0,0,0,0,0,0,3
"ASH064","2016",7.9,"reef","before","Lutjanus decussatus","<50",6.2,0,0,0,0,0,0,3
"ASH064","2016",7.9,"reef","before","Lutjanus decussatus","<50",7.8,0,0,0,0,0,0,3
"ASH064","2016",7.9,"reef","before","Lutjanus decussatus","<50",13.8,0,0,0,0,0,0,4
"ASH064","2016",7.9,"reef","before","Lutjanus decussatus","<50",7.6,0,0,0,0,0,0,4
"ASH064","2016",7.9,"reef","before","Epinephelus fuscoguttatus",">100",13.6,0,16.6,0,0,0,0,4
"ASH064","2016",7.9,"reef","before","Lutjanus decussatus","<50",6,0,0,0,0,0,0,2
"ASH064","2016",7.9,"reef","before","Lutjanus decussatus","<50",3.8,0,0,0,0,0,0,3
"ASH064","2016",7.9,"reef","before","Lutjanus decussatus","<50",6,0,0,0,0,0,0,3
"ASH064","2016",7.9,"reef","before","Lutjanus decussatus","<50",2.2,0,0,0,0,0,0,2
"ASH064","2016",7.9,"reef","before","Lutjanus decussatus","<50",9.8,0,0,0,0,0,0,2
"ASH064","2016",7.9,"reef","before","Lutjanus decussatus","<50",4.4,0,0,0,0,0,0,2
"ASH064","2016",7.9,"reef","before","Lutjanus decussatus","<50",3.4,0,0,0,0,0,0,2
"ASH064","2016",7.9,"reef","before","Lutjanus decussatus","<50",5.8,0,0,0,0,0,0,4
"ASH064","2016",7.9,"reef","before","Lutjanus decussatus","<50",12.8,0,0,0,0,0,0,4
"ASH064","2016",7.9,"reef","before","Lethrinus olivaceus","50-100",7.4,0,0,0,0,0,0,4
"ASH064","2016",7.9,"reef","before","Lutjanus decussatus","<50",3.6,0,0,0,0,0,0,2
"ASH064","2016",7.9,"reef","before","Epinephelus fuscoguttatus",">100",13.4,0,3.2,10.6,0,0,0,4
"ASH064","2016",7.9,"reef","before","Lutjanus decussatus","<50",6.8,0,0,0,0,0,0,2
"ASH064","2016",7.9,"reef","before","Lethrinus olivaceus","50-100",9.4,0,0,0,0,0,0,4
"ASH064","2016",7.9,"reef","before","Lutjanus decussatus","<50",4.2,0,0,3.4,0,0,0,4
"ASH064","2016",7.9,"reef","before","Lutjanus decussatus","<50",7,0,0,0,0,0,0,4
"ASH064","2016",7.9,"reef","before","Lutjanus bohar","50-100",12.4,0,0,2.2,0,0,0,4
"ASH064","2016",7.9,"reef","before","Lutjanus bohar","50-100",10,0,0,0,0,0,0,4
"ASH064","2016",7.9,"reef","before","Lutjanus decussatus","<50",10.2,0,0,5.6,0,0,0,4
"ASH064","2016",7.9,"reef","before","Lutjanus decussatus","<50",8.8,0,0,0,0,0,0,4
"ASH064","2016",7.9,"reef","before","Lutjanus bohar","50-100",11.4,0,0,0,0,0,0,4
"ASH064","2016",7.9,"reef","before","Epinephelus fuscoguttatus",">100",34.2,0,0,0,0,0,0,4
"ASH064","2016",7.9,"reef","before","Lethrinus olivaceus","50-100",9.8,0,0,0,0,0,0,4
"ASH064","2016",7.9,"reef","before","Lutjanus decussatus","<50",16,0,0,0,0,0,0,4
"ASH064","2016",7.9,"reef","before","Lutjanus decussatus","<50",9.6,0,0,14,0,0,0,6
"ASH064","2016",7.9,"reef","before","Lutjanus decussatus","<50",8.4,0,0,16.8,0,0,0,6
"ASH064","2016",7.9,"reef","before","Lutjanus decussatus","<50",13,0,0,0,0,0,0,6
"ASH064","2016",7.9,"reef","before","Epinephelus fuscoguttatus",">100",4.2,0,0,0,0,0,0,6
"ASH064","2016",7.9,"reef","before","Epinephelus fuscoguttatus",">100",50.6,37.8,0,0,0,0,0,4
"ASH064","2016",7.9,"reef","before","Lutjanus bohar","50-100",1.4,0,0,0,0,0,0,4
"ASH064","2016",7.9,"reef","before","Lutjanus decussatus","<50",6.6,0,0,0,0,0,0,4
"ASH064","2016",7.9,"reef","before","Lutjanus decussatus","<50",7,0,0,0,0,0,0,2
"ASH064","2016",7.9,"reef","before","Lutjanus decussatus","<50",0.6,0,0,0,0,0,0,2
"ASH064","2016",7.9,"reef","before","Lutjanus bohar","50-100",7.8,0,0,0,0,0,0,3
"ASH064","2016",7.9,"reef","before","Lutjanus decussatus","<50",9.2,0,0,0,0,0,0,3
"ASH064","2016",7.9,"reef","before","Lutjanus decussatus","<50",4.6,0,0,0,0,0,0,5
"ASH064","2016",7.9,"reef","before","Lutjanus decussatus","<50",4.2,0,0,0,0,0,0,5
"ASH064","2016",7.9,"reef","before","Lethrinus olivaceus","50-100",7.8,0,0,0,0,0,0,5
"ASH064","2016",7.9,"reef","before","Lutjanus decussatus","<50",3.4,0,0,0,0,0,0,5
"ASH064","2016",7.9,"reef","before","Lutjanus decussatus","<50",4.2,0,0,0,0,0,0,5
"ASH064","2016",7.9,"reef","before","Lutjanus decussatus","<50",11.2,0,0,0,0,0,0,6
"ASH064","2016",7.9,"reef","before","Lutjanus bohar","50-100",2.4,0,0,0,0,0,0,6
"ASH064","2016",7.9,"reef","before","Lutjanus decussatus","<50",8,0,0,0,0,0,0,6
"ASH064","2016",7.9,"reef","before","Lutjanus decussatus","<50",7,0,0,0,0,0,0,6
"ASH064","2016",7.9,"reef","before","Lethrinus olivaceus","50-100",10.8,0,0,0,0,0,0,5
"ASH064","2016",7.9,"reef","before","Lutjanus decussatus","<50",13.1,0,0,0,0,0,0,2
"ASH006","2016",38,"near reef","before","Lethrinus olivaceus","50-100",8.4,0,0,0,0,0,0,2
"ASH006","2016",38,"near reef","before","Lethrinus amboinensis","50-100",2.8,0,0,0,0,0,0,2
"ASH006","2016",38,"near reef","before","Lethrinus amboinensis","50-100",8.4,0,0,0,0,0,0,3
"ASH006","2016",38,"near reef","before","Lethrinus olivaceus","50-100",13.4,0,0,0,0,0,0,1
"ASH006","2016",38,"near reef","before","Lethrinus olivaceus","50-100",10.2,0,0,0,0,0,0,1
"ASH006","2016",38,"near reef","before","Lethrinus olivaceus","50-100",11.8,0,0,0,0,0,0,3
"ASH006","2016",38,"near reef","before","Lethrinus olivaceus","50-100",6,0,0,0,0,0,0,2
"ASH006","2016",38,"near reef","before","Gymnocranois sp","50-100",4,0,0,0,0,0,0,2
"ASH006","2016",38,"near reef","before","Gymnocranois sp","50-100",1.2,0,0,0,0,0,0,3
"ASH006","2016",38,"near reef","before","Lethrinus olivaceus","50-100",7.4,0,0,0,0,0,0,3
